,salario,NombreEmpresa,modalidad,Plataforma,Fecha,salary.country.currency.currencyCode,PuestoTrabajo,pais,codigo_pais,sub_region
16255,56796.0,Künz,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16256,101741.0,Robert Bosch,presencial,glassdoor,2019-11-05,GBP,data scientist,Austria,AT,Western Europe
16257,67018.0,solicon IT,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16258,85113.0,EFS Unternehmensberatung,presencial,glassdoor,2019-10-29,,data scientist,Austria,AT,Western Europe
16259,3080.0,Russmedia,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16260,37862.0,i5invest,presencial,glassdoor,2019-11-06,,data scientist,Austria,AT,Western Europe
16261,128013.0,TGW Logistics,presencial,glassdoor,2019-10-29,GBP,data scientist,Austria,AT,Western Europe
16262,75779.0,Software Competence Center Hagenberg,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16263,77100.0,Disney Cruise Vacations,presencial,glassdoor,2019-10-21,GBP,data scientist,Austria,AT,Western Europe
16264,99834.0,Frauscher Sensor Technology,presencial,glassdoor,2019-10-14,GBP,data scientist,Austria,AT,Western Europe
16265,39481.0,Takeda Pharmaceuticals,presencial,glassdoor,2019-11-05,GBP,data scientist,Austria,AT,Western Europe
16266,70034.0,Software Competence Center Hagenberg,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16267,94958.0,Primetals Technologies,presencial,glassdoor,2019-10-30,GBP,data scientist,Austria,AT,Western Europe
16268,109081.0,7LYTIX,presencial,glassdoor,2019-10-23,,data scientist,Austria,AT,Western Europe
16269,134402.0,BRZ Empreendimentos,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16270,138791.0,7LYTIX,presencial,glassdoor,2019-10-23,,data scientist,Austria,AT,Western Europe
16271,18793.0,wikifolio Financial Technologies,presencial,glassdoor,2019-10-15,,data scientist,Austria,AT,Western Europe
16272,20188.0,epunkt,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16273,119415.0,Primetals Technologies,presencial,glassdoor,2019-10-30,GBP,data scientist,Austria,AT,Western Europe
16274,131578.0,Russmedia,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16275,60284.0,PENNY,presencial,glassdoor,2019-11-08,,data scientist,Austria,AT,Western Europe
16276,137184.0,VACE,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16277,121743.0,Hofer,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16278,121768.0,Wein & Co,presencial,glassdoor,2019-11-06,,data scientist,Austria,AT,Western Europe
16279,144633.0,solvistas,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16280,116332.0,Berger Logistik,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16281,25325.0,Smarter Ecommerce,presencial,glassdoor,2019-11-08,,data scientist,Austria,AT,Western Europe
16282,29671.0,BRZ Empreendimentos,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16283,141590.0,A1 Telekom Austria Group,presencial,glassdoor,2019-11-07,,data scientist,Austria,AT,Western Europe
16284,26699.0,7LYTIX,presencial,glassdoor,2019-10-23,,data scientist,Austria,AT,Western Europe
16285,52265.0,Primetals Technologies,presencial,glassdoor,2019-10-30,GBP,data scientist,Austria,AT,Western Europe
16286,83134.0,Mostly AI Solutions MP,presencial,glassdoor,2019-11-08,,data scientist,Austria,AT,Western Europe
16287,68134.0,Smarter Ecommerce,presencial,glassdoor,2019-10-16,,data scientist,Austria,AT,Western Europe
16288,54352.0,EFS Unternehmensberatung,presencial,glassdoor,2019-10-29,,data scientist,Austria,AT,Western Europe
16289,38764.0,IKOR (Germany),presencial,glassdoor,2019-11-07,,data scientist,Austria,AT,Western Europe
16290,43321.0,Primetals Technologies,presencial,glassdoor,2019-10-30,GBP,data scientist,Austria,AT,Western Europe
16291,132766.0,pmOne,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16292,63948.0,Engel,presencial,glassdoor,2019-10-14,GBP,data scientist,Austria,AT,Western Europe
16293,56025.0,RBI Restaurant Group,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16294,26950.0,Primetals Technologies,presencial,glassdoor,2019-10-30,GBP,data scientist,Austria,AT,Western Europe
16295,33863.0,Runtastic,presencial,glassdoor,2019-10-31,,data scientist,Austria,AT,Western Europe
16296,64500.0,epunkt,presencial,glassdoor,2019-10-31,,data scientist,Austria,AT,Western Europe
16297,86777.0,SanData,presencial,glassdoor,2019-10-30,,data scientist,Austria,AT,Western Europe
16298,129982.0,Künz,presencial,glassdoor,2019-10-25,,data scientist,Austria,AT,Western Europe
16299,32257.0,RISC Software,presencial,glassdoor,2019-10-14,,data scientist,Austria,AT,Western Europe
16300,135912.0,epunkt,presencial,glassdoor,2019-09-06,,data analyst,Austria,AT,Western Europe
16301,117954.0,epunkt,presencial,glassdoor,2019-11-07,,data analyst,Austria,AT,Western Europe
16302,132277.0,Doka,presencial,glassdoor,2019-10-30,,data analyst,Austria,AT,Western Europe
16303,116033.0,Red Bull,presencial,glassdoor,2019-11-01,GBP,data analyst,Austria,AT,Western Europe
16304,92223.0,Skidata,presencial,glassdoor,2019-10-31,GBP,data analyst,Austria,AT,Western Europe
16305,8618.0,ISG Personalmanagement,presencial,glassdoor,2019-10-23,GBP,data analyst,Austria,AT,Western Europe
16306,111839.0,epunkt,presencial,glassdoor,2019-09-06,,data analyst,Austria,AT,Western Europe
16307,133384.0,epunkt,presencial,glassdoor,2019-11-02,,data analyst,Austria,AT,Western Europe
16308,22449.0,UNIQA,presencial,glassdoor,2019-10-29,,data analyst,Austria,AT,Western Europe
16309,122383.0,epunkt,presencial,glassdoor,2019-10-23,,data analyst,Austria,AT,Western Europe
16310,29239.0,epunkt,presencial,glassdoor,2019-10-23,,data analyst,Austria,AT,Western Europe
16311,68933.0,epunkt,presencial,glassdoor,2019-11-02,,data analyst,Austria,AT,Western Europe
16312,874.0,epunkt,presencial,glassdoor,2019-10-15,,data analyst,Austria,AT,Western Europe
16313,78392.0,Red Bull,presencial,glassdoor,2019-10-25,GBP,data analyst,Austria,AT,Western Europe
16314,72901.0,Runtastic,presencial,glassdoor,2019-10-31,,data analyst,Austria,AT,Western Europe
16315,6629.0,Red Bull,presencial,glassdoor,2019-10-25,GBP,data analyst,Austria,AT,Western Europe
16316,93736.0,Randstad,presencial,glassdoor,2019-10-22,GBP,data analyst,Austria,AT,Western Europe
16317,15074.0,UNIQA,presencial,glassdoor,2019-10-29,,data analyst,Austria,AT,Western Europe
16318,12927.0,Palfinger,presencial,glassdoor,2019-10-15,GBP,data engineer,Austria,AT,Western Europe
16319,18704.0,UNIQA,presencial,glassdoor,2019-11-04,,data engineer,Austria,AT,Western Europe
16320,23815.0,Raiffeisen International,presencial,glassdoor,2019-10-30,,data engineer,Austria,AT,Western Europe
16321,126978.0,Accenture,presencial,glassdoor,2019-10-31,GBP,data engineer,Austria,AT,Western Europe
16322,23467.0,Österreichische Lotterien,presencial,glassdoor,2019-08-31,,data engineer,Austria,AT,Western Europe
16323,113594.0,Runtastic,presencial,glassdoor,2019-10-31,,data engineer,Austria,AT,Western Europe
16324,69105.0,Raiffeisen International,presencial,glassdoor,2019-10-30,,data engineer,Austria,AT,Western Europe
16325,91090.0,ToolSense,presencial,glassdoor,2019-11-06,,data engineer,Austria,AT,Western Europe
16326,92853.0,epunkt,presencial,glassdoor,2019-09-20,,data engineer,Austria,AT,Western Europe
16327,95450.0,Österreichische Lotterien,presencial,glassdoor,2019-08-31,,data engineer,Austria,AT,Western Europe
16328,68185.0,Runtastic,presencial,glassdoor,2019-10-31,,data engineer,Austria,AT,Western Europe
16329,98753.0,Runtastic,presencial,glassdoor,2019-10-31,,data engineer,Austria,AT,Western Europe
16330,39741.0,Österreichische Lotterien,presencial,glassdoor,2019-08-31,,data engineer,Austria,AT,Western Europe
16331,24834.0,Runtastic,presencial,glassdoor,2019-10-31,,data engineer,Austria,AT,Western Europe
16332,93980.0,epunkt,presencial,glassdoor,2019-08-31,,data engineer,Austria,AT,Western Europe
16333,44074.0,UNIQA,presencial,glassdoor,2019-11-04,,data engineer,Austria,AT,Western Europe
16334,134016.0,GVC Group,presencial,glassdoor,2019-11-01,GBP,data scientist,Austria,AT,Western Europe
16335,77020.0,epunkt,presencial,glassdoor,2019-10-03,,data scientist,Austria,AT,Western Europe
16336,5412.0,epunkt,presencial,glassdoor,2019-11-01,,data scientist,Austria,AT,Western Europe
16337,13652.0,epunkt,presencial,glassdoor,2019-11-01,,data scientist,Austria,AT,Western Europe
16338,126978.0,Accenture,presencial,glassdoor,2019-10-31,GBP,data scientist,Austria,AT,Western Europe
16339,146650.0,PENNY,presencial,glassdoor,2019-11-09,,data scientist,Austria,AT,Western Europe
16340,73885.0,Red Bull,presencial,glassdoor,2019-11-07,GBP,data scientist,Austria,AT,Western Europe
16341,75306.0,Aiconic,presencial,glassdoor,2019-10-14,,data scientist,Austria,AT,Western Europe
16342,96012.0,epunkt,presencial,glassdoor,2019-11-01,,data scientist,Austria,AT,Western Europe
16343,7686.0,foodpanda,presencial,glassdoor,2019-11-08,,data analyst,Malaysia,MY,South-eastern Asia
16344,31048.0,Bharti AXA,presencial,glassdoor,2019-10-28,,data analyst,Malaysia,MY,South-eastern Asia
16345,31346.0,InsiteMY,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16346,41827.0,Genting Plantations,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16347,8277.0,atQuest,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16348,8498.0,D'YANA INTERNATIONAL,presencial,glassdoor,2019-11-06,,data analyst,Malaysia,MY,South-eastern Asia
16349,13502.0,Maxis,presencial,glassdoor,2019-10-21,,data analyst,Malaysia,MY,South-eastern Asia
16350,49209.0,MDT Innovations,presencial,glassdoor,2019-11-07,,data analyst,Malaysia,MY,South-eastern Asia
16351,51557.0,BowerGroupAsia,presencial,glassdoor,2019-10-31,,data analyst,Malaysia,MY,South-eastern Asia
16352,51586.0,Robert Walters,presencial,glassdoor,2019-10-30,GBP,data analyst,Malaysia,MY,South-eastern Asia
16353,80534.0,Ignify,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16354,80855.0,BowerGroupAsia,presencial,glassdoor,2019-10-31,,data analyst,Malaysia,MY,South-eastern Asia
16355,106978.0,Robert Walters,presencial,glassdoor,2019-11-08,GBP,data analyst,Malaysia,MY,South-eastern Asia
16356,129042.0,Tanjak Technologies,presencial,glassdoor,2019-11-06,,data analyst,Malaysia,MY,South-eastern Asia
16357,129121.0,JAC Recruitment Malaysia,presencial,glassdoor,2019-11-08,,data analyst,Malaysia,MY,South-eastern Asia
16358,129256.0,Hays,presencial,glassdoor,2019-10-30,GBP,data analyst,Malaysia,MY,South-eastern Asia
16359,134223.0,Capco,presencial,glassdoor,2019-10-24,GBP,data analyst,Malaysia,MY,South-eastern Asia
16360,56561.0,NMG Consulting,presencial,glassdoor,2019-10-23,,data analyst,Malaysia,MY,South-eastern Asia
16361,56955.0,HP Inc.,presencial,glassdoor,2019-10-26,GBP,data analyst,Malaysia,MY,South-eastern Asia
16362,57007.0,HappyFresh,presencial,glassdoor,2019-10-23,,data analyst,Malaysia,MY,South-eastern Asia
16363,61213.0,Tech Data,presencial,glassdoor,2019-11-05,GBP,data analyst,Malaysia,MY,South-eastern Asia
16364,62107.0,Talentvis,presencial,glassdoor,2019-10-18,,data analyst,Malaysia,MY,South-eastern Asia
16365,62173.0,Hexamatics,presencial,glassdoor,2019-10-31,,data analyst,Malaysia,MY,South-eastern Asia
16366,62206.0,FSBM,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16367,76259.0,Maxis,presencial,glassdoor,2019-10-21,,data analyst,Malaysia,MY,South-eastern Asia
16368,76389.0,Telenor,presencial,glassdoor,2019-10-16,GBP,data analyst,Malaysia,MY,South-eastern Asia
16369,82285.0,XYbase,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16370,101617.0,G-ASIAPACIFIC,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16371,104879.0,NZ SOFTLETS,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16372,108609.0,BP,presencial,glassdoor,2019-10-30,GBP,data analyst,Malaysia,MY,South-eastern Asia
16373,67209.0,Six Degrees Medical Consulting,presencial,glassdoor,2019-10-22,,data analyst,Malaysia,MY,South-eastern Asia
16374,79370.0,Hays,presencial,glassdoor,2019-11-07,GBP,data analyst,Malaysia,MY,South-eastern Asia
16375,79538.0,Refinitiv,presencial,glassdoor,2019-11-06,GBP,data analyst,Malaysia,MY,South-eastern Asia
16376,80451.0,SWIFT,presencial,glassdoor,2019-10-28,GBP,data analyst,Malaysia,MY,South-eastern Asia
16377,85071.0,Maxis,presencial,glassdoor,2019-10-22,,data analyst,Malaysia,MY,South-eastern Asia
16378,87052.0,Apex Jobs,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16379,12991.0,Amway,presencial,glassdoor,2019-10-21,GBP,data analyst,Malaysia,MY,South-eastern Asia
16380,13084.0,JAC Recruitment Malaysia,presencial,glassdoor,2019-11-07,,data analyst,Malaysia,MY,South-eastern Asia
16381,38136.0,OCBC Bank,presencial,glassdoor,2019-10-24,GBP,data analyst,Malaysia,MY,South-eastern Asia
16382,111862.0,Star Media Group,presencial,glassdoor,2019-10-31,,data analyst,Malaysia,MY,South-eastern Asia
16383,111967.0,XYbase,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16384,112188.0,Micro Ocean,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16385,123335.0,Hays,presencial,glassdoor,2019-10-14,GBP,data analyst,Malaysia,MY,South-eastern Asia
16386,123351.0,Just in Time Synergy,presencial,glassdoor,2019-10-23,,data analyst,Malaysia,MY,South-eastern Asia
16387,124124.0,Refinitiv,presencial,glassdoor,2019-11-05,GBP,data analyst,Malaysia,MY,South-eastern Asia
16388,128125.0,Lexmark International,presencial,glassdoor,2019-10-14,GBP,data analyst,Malaysia,MY,South-eastern Asia
16389,104422.0,SWIFT,presencial,glassdoor,2019-10-21,GBP,data analyst,Malaysia,MY,South-eastern Asia
16390,108037.0,Just in Time Synergy,presencial,glassdoor,2019-10-26,,data analyst,Malaysia,MY,South-eastern Asia
16391,108179.0,Digi,presencial,glassdoor,2019-10-22,GBP,data analyst,Malaysia,MY,South-eastern Asia
16392,76211.0,AIG,presencial,glassdoor,2019-10-14,GBP,data analyst,Malaysia,MY,South-eastern Asia
16393,76698.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data analyst,Malaysia,MY,South-eastern Asia
16394,76827.0,Genting,presencial,glassdoor,2019-10-22,GBP,data analyst,Malaysia,MY,South-eastern Asia
16395,77065.0,Trisilco IT,presencial,glassdoor,2019-11-06,,data analyst,Malaysia,MY,South-eastern Asia
16396,100413.0,MDT Innovations,presencial,glassdoor,2019-11-07,,data analyst,Malaysia,MY,South-eastern Asia
16397,102286.0,Just in Time Synergy,presencial,glassdoor,2019-10-23,,data analyst,Malaysia,MY,South-eastern Asia
16398,104228.0,PCCW Solutions,presencial,glassdoor,2019-10-30,,data analyst,Malaysia,MY,South-eastern Asia
16399,4637.0,Sunway Group,presencial,glassdoor,2019-10-23,,data analyst,Malaysia,MY,South-eastern Asia
16400,9344.0,Genting Plantations,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16401,9443.0,Dentsu Aegis Network,presencial,glassdoor,2019-10-22,GBP,data analyst,Malaysia,MY,South-eastern Asia
16402,19420.0,Daimler,presencial,glassdoor,2019-11-01,GBP,data analyst,Malaysia,MY,South-eastern Asia
16403,39372.0,Renesas,presencial,glassdoor,2019-10-30,GBP,data analyst,Malaysia,MY,South-eastern Asia
16404,71273.0,Hays,presencial,glassdoor,2019-11-04,GBP,data analyst,Malaysia,MY,South-eastern Asia
16405,86478.0,Cochlear,presencial,glassdoor,2019-11-05,GBP,data analyst,Malaysia,MY,South-eastern Asia
16406,362.0,Hays,presencial,glassdoor,2019-10-30,GBP,data analyst,Malaysia,MY,South-eastern Asia
16407,10388.0,CIMB Group,presencial,glassdoor,2019-10-23,,data analyst,Malaysia,MY,South-eastern Asia
16408,10511.0,AIG,presencial,glassdoor,2019-10-14,GBP,data analyst,Malaysia,MY,South-eastern Asia
16409,15370.0,Genting,presencial,glassdoor,2019-10-26,GBP,data analyst,Malaysia,MY,South-eastern Asia
16410,35106.0,Colgate-Palmolive,presencial,glassdoor,2019-11-05,GBP,data analyst,Malaysia,MY,South-eastern Asia
16411,42250.0,Maxis,presencial,glassdoor,2019-10-22,,data analyst,Malaysia,MY,South-eastern Asia
16412,42347.0,JAC Recruitment Malaysia,presencial,glassdoor,2019-11-08,,data analyst,Malaysia,MY,South-eastern Asia
16413,66371.0,atQuest,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16414,66519.0,Ignify,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16415,69420.0,INSCALE,presencial,glassdoor,2019-10-21,,data analyst,Malaysia,MY,South-eastern Asia
16416,74930.0,Genting,presencial,glassdoor,2019-10-23,GBP,data analyst,Malaysia,MY,South-eastern Asia
16417,97342.0,Ambition,presencial,glassdoor,2019-11-08,GBP,data analyst,Malaysia,MY,South-eastern Asia
16418,145606.0,Ellwood Consulting,presencial,glassdoor,2019-10-31,,data analyst,Malaysia,MY,South-eastern Asia
16419,95647.0,Robert Walters,presencial,glassdoor,2019-10-23,GBP,data analyst,Malaysia,MY,South-eastern Asia
16420,114227.0,FSBM,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16421,130147.0,UST Global,presencial,glassdoor,2019-10-31,GBP,data analyst,Malaysia,MY,South-eastern Asia
16422,105520.0,Starweb,presencial,glassdoor,2019-11-01,,data analyst,Malaysia,MY,South-eastern Asia
16423,105621.0,UST Global,presencial,glassdoor,2019-10-31,GBP,data analyst,Malaysia,MY,South-eastern Asia
16424,109010.0,Refinitiv,presencial,glassdoor,2019-11-05,GBP,data analyst,Malaysia,MY,South-eastern Asia
16425,111310.0,DHL Supply Chain,presencial,glassdoor,2019-11-05,GBP,data analyst,Malaysia,MY,South-eastern Asia
16426,121282.0,CIMB Group,presencial,glassdoor,2019-10-21,,data analyst,Malaysia,MY,South-eastern Asia
16427,132286.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data analyst,Malaysia,MY,South-eastern Asia
16428,132980.0,Genting,presencial,glassdoor,2019-10-23,GBP,data analyst,Malaysia,MY,South-eastern Asia
16429,97024.0,Career Channel,presencial,glassdoor,2019-10-21,,data analyst,Malaysia,MY,South-eastern Asia
16430,119266.0,Head Hunters International,presencial,glassdoor,2019-10-30,,data analyst,Malaysia,MY,South-eastern Asia
16431,138869.0,Nielsen,presencial,glassdoor,2019-11-01,GBP,data analyst,Malaysia,MY,South-eastern Asia
16432,138893.0,Robert Walters,presencial,glassdoor,2019-11-08,GBP,data analyst,Malaysia,MY,South-eastern Asia
16433,61767.0,foodpanda,presencial,glassdoor,2019-11-09,,data analyst,Malaysia,MY,South-eastern Asia
